Model,Source,VideoID,Comment,Likes,PublishedAt
Redmi Buds 3 Pro,YouTube,ro1AixUKemc,"here i want to tell something that i experience, this is the best and feature rich TWS, because i bought many earbuds before like, Sony Xm3 (for me the negative is average ANC and always falloff and not somany feature and quite expensive), Sony Sp800N (Good Fit but ANC meh), Huawei Freebuds 3i (one of the best ANC if you use Double Flange Eartip but the battery life is so bad only 3hr anc active but i still love this 3i , Huawei Freebuds 4i (the only good thing is its battery life everything else is just average and i dont know why Huawei make it so big  and the tws nozzle is sooo shallow i dont why huawei thing this design, Freebuds 3i is better than 4i, Huawei Freebuds PRO (this thing that i dissapoint the most i just bought it like 3 days, and re sell it again because the ANC is getting NERF its suppose like up to -40db and with it now is like BAD its feel like u dont use anc, my cheapest wired cable earphone do better passive than this tws, and the battery life is so bad like 3i but even bad, audio meh, comfort meh, i dont recommended it Note : again Why in the hell huawei make the earbuds so big and nozzle so shallow its even barely fit in my ear, again guys dont make mistake like me, i just feel like donkey, i bought this Redmi buds 3 pro because i use Xiaomi 11T pro and wow this is the best so far i ever feel with tws all round TWS worth it so much,,, thanks for reading, cheers!",3,2022-01-19T07:05:11Z
Redmi Buds 3 Pro,YouTube,ro1AixUKemc,How to charge em? Im using my phone's adapter (sony) but only once since i bought the buds. I don't want to damage them 😁,0,2022-01-01T06:51:25Z
Redmi Buds 3 Pro,YouTube,ro1AixUKemc,"https://youtu.be/tWaRtBLJQ4k No necesitan App, se configuran en el Bluetooth.",0,2021-11-22T04:55:30Z
Redmi Buds 3 Pro,YouTube,ro1AixUKemc,dont have any sound sample  .,0,2021-11-04T06:16:03Z
Redmi Buds 3 Pro,YouTube,ro1AixUKemc,"Hi, I just want to ask, how many charges can the charging case hold? Thank you!",0,2021-09-16T02:04:30Z
Redmi Buds 3 Pro,YouTube,ro1AixUKemc,Will the popup still work on phones in eu rom?,0,2021-08-25T09:22:03Z
Redmi Buds 3 Pro,YouTube,ro1AixUKemc,"when i connect, mine i dont see any animation or see the left/right buds battery life, did you install any software?",0,2021-08-23T15:12:26Z
Redmi Buds 3 Pro,YouTube,ro1AixUKemc,i like this 👌,0,2021-08-22T09:19:05Z
Redmi Buds 3 Pro,YouTube,ro1AixUKemc,App for buds 3 pro?,0,2021-08-21T05:08:42Z
Redmi Buds 3 Pro,YouTube,ro1AixUKemc,"Great review. Please may I ask, would this be excellent for calls? I need it basically for phone calls only.",2,2021-08-18T08:19:33Z
Redmi Buds 3 Pro,YouTube,ro1AixUKemc,Nice one bai!,2,2021-08-17T05:08:10Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,"Bhai ek saal bad boat ka halwa nikal jata hai. Main likh k deta hoon kisi ek side k earbuds mein problem 100% percent ayega, itna ghatiya product hai. #boat",0,2026-01-11T04:11:59Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Ek saal baad boat ka only 1 earbud working properly. So think about it before purchase boat. #boat,0,2026-01-11T04:10:06Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,I had bought 2 boat tws 5 months ago and both stopped working,0,2026-01-05T10:42:21Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,On apple as well,0,2025-12-26T18:45:59Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Kya mtlbb ye Boat ka ad nhi ha?,1,2025-12-20T12:59:33Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Mere paas to chu 2 ha,0,2025-12-17T16:14:32Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,ADviser,0,2025-12-14T20:08:23Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Sponsor,0,2025-12-14T05:44:12Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Bro what is battery life on single charge,0,2025-12-14T02:56:09Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,still buy one plus,0,2025-12-14T02:24:32Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Lol I have oneplus device 😂,0,2025-12-12T01:40:25Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,I'm a boat user and I've experienced the boat uses cheaper plastic. they never feel premium and have the same story with realme and from the past few months ago I've switched to OnePlus,0,2025-12-09T20:02:47Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,He's taking people for fools,0,2025-11-21T19:50:09Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Please mention Advertisement!,0,2025-11-20T14:01:34Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,The ad is so long 😂,1,2025-11-19T20:11:46Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Oneplus nord buds 3 pro is really very good. Sound quality is crisp. Also the noise cancelation is very good. I use it every day. ❤,0,2025-11-03T22:01:42Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Boat never fit in ear,0,2025-10-31T01:56:31Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Whta about realme t310 buds,0,2025-10-25T07:39:19Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Dumbest way to promote a product,0,2025-10-22T09:38:53Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,"I have the nord one for past 3 yrs . They are miracle for me . 
I had to buy OnePlus z neckband every year but the day I bought nord earbuds I m so relieved",0,2025-10-20T18:34:07Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Boat after 6 months 🤡,0,2025-10-14T08:10:37Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Paytm par ₹40 rupay prapt hue devi aur sajaano 😂😂😂,7,2025-10-12T08:36:05Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,I'm surprised your buds fell out of the case because mine have never fallen out of the case because It always stays shut,0,2025-10-09T10:01:37Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Promotion punda 😂😂😂😂😂,0,2025-10-07T19:08:15Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,"I smile when i see you 
You're peculiarly cute😂",0,2025-10-05T14:27:02Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Hey! Please make pixel 9 vs oppo reno 14,0,2025-10-04T20:53:16Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Unsubsribed 😊,0,2025-10-04T14:11:15Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Vivo tws is better than Boat,0,2025-10-04T12:21:44Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,"Using oneplus one and its better than boat 
Bhai song ke naam par sirf bass bech de boat wale 🤣🤣",0,2025-10-03T18:03:29Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,"I have one plus nord 3 pro this is best budget earbuds, so  this is best 😂",0,2025-10-03T12:46:16Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,"I have iphone , should i buy oneplus buds ?",0,2025-10-03T02:02:44Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,With the level of customization you can do in hey melody app is quite great and actually better than what we can do in boat,3,2025-10-02T13:28:30Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,"Hi sir, please suggest a phone with 256 gb storage my budget is 25000-30000 and my usage will be 2-3 years - i mainly use whatsapp , instagram and facebook. with good quality software without hanging after 2-3 years",0,2025-10-02T13:09:11Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,🎉,0,2025-10-02T12:43:19Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Kitne mile,0,2025-10-02T11:55:02Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,"I have one plus buds 4 and 3D audio works on iphone 
Its just a boat ad",0,2025-10-01T16:39:38Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Realme air  7 is best . I will say day and night,0,2025-10-01T06:04:48Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Bhai aapke ear me mel hai,0,2025-10-01T02:19:49Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,"Boat is bad. I bought two boat products and they both failed within 6months. I haven't had this quality issue from name brands for years.

For comparison my sony headphones have been in function since 2019 without issue.",0,2025-10-01T01:54:42Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,"If you buy a TWS under 5k
Never think of any other brand than OPPO if you're concerned about music quality.
Nobody comes closer to Oppo's TWS in any price range🗣️💨🔥",0,2025-10-01T00:51:46Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,But its boat😂,0,2025-09-30T17:20:34Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Ur t-shirt is good can I have a link 😅,0,2025-09-30T11:45:18Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,"Broooo I just noticed something 
You and dj/music producer zedd look very similar",0,2025-09-30T10:08:51Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Realme air 7 better than both these,0,2025-09-30T10:03:31Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,"Surprisingly 
Paisa aane ke baad boat zyada accha sound kiya 🤔",3,2025-09-30T05:02:58Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Show me an ad without telling me it's an ad.,20,2025-09-30T04:26:55Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Bitch i just ordered my oneplus nord buds 3 pro 🫠 before this short,0,2025-09-29T19:59:27Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,"Pathetic looking ear ""stem"" not buds",0,2025-09-29T19:40:25Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Please suggest best budget air fryer,0,2025-09-29T17:14:02Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Is it worth buying 55 inch QLED tv or lumio arc 5 projector?,0,2025-09-29T17:13:37Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Please make a video on Realme buds t310,0,2025-09-29T16:30:54Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,I have used boat and now using one plus buds 3 pro and any day nords buds is way better than boat also as time passes boats quality degrades and then they are unbearable don't go for boat get oneplus if not 3pro then get nord 3 even they will be far better than boat,0,2025-09-29T16:01:39Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Oppo Enco Buds 2 is far better as per sound quality 😅,0,2025-09-29T16:01:25Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,"Adwiser. don't listen to him,nord buds 3 pro are better",0,2025-09-29T15:35:46Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Realme T130 is better compared to both,0,2025-09-29T15:31:22Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Man you have some personal issues with Apple 😅,0,2025-09-29T15:22:53Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Why no one talks about mic quality 😢,0,2025-09-29T15:13:38Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Never buy boat it's just promotion stupid buds oneplus is far better,0,2025-09-29T15:06:08Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,ALOO,0,2025-09-29T14:09:47Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Sounds like an Ad,0,2025-09-29T14:03:50Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,😂😂 we all know which is best fr ....unbaised techwiser😅 well done bro,0,2025-09-29T13:53:59Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Bhaiya overhead headphones please anc wala please 🙏 ❤❤,0,2025-09-29T13:33:01Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,"Both crap. 1k IEMa far better. Even for TWS, Oppo and Realme far superior. Avoid this Chinese product with Indian badge.",0,2025-09-29T11:56:49Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Bro your doing all sponsored videos giving fake reviews better all do unsubscribe,0,2025-09-29T11:11:09Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Would you guys ever talk about how terrible Boat service is?,0,2025-09-29T10:06:11Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,bhai ko pehli baar hindi bolte suna hai 😅,0,2025-09-29T09:12:39Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,I do have one request to you and your team. Best balance tws under 3k,0,2025-09-29T08:56:17Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,didnt expect that he will give bad options DONT BUY BOAT OVER ONEPLUS,0,2025-09-29T08:03:49Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,You should also consider Soundcore earbuds by Anker,0,2025-09-29T07:18:37Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Lol i paid 2k for boat nirvana and last week left ear buds stopped working suddenly,0,2025-09-29T06:39:45Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Never buy boat. Just loud sound.buy realme t310. Spatial sound option is present. Boat has non existent anc 😅. And don't start on after sales support 😅😅. Subko Gandhari banke public ka match katto 😅😅,0,2025-09-29T06:29:53Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Paid sponsership,0,2025-09-29T05:19:37Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,"To anyone never buy boat. They thrive on publicity. Their build quality is cheap. Battery deteriorates way faster. Also, the call quality is worst.",0,2025-09-29T05:17:27Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Realme buds t310 Laughing in corner 😂😂😂,0,2025-09-29T05:04:11Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Complete bs,0,2025-09-29T04:36:45Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,"I bought Dubstep earbuds on zepto for 450rs and they are amazing... battery lasted me for 4 to 5days with the case and sound is also very good for the price. Check that out once. sure you will be surprised 
And i bought the same bluetooth speaker (dubstep 200) for 600rs and it is also very good",0,2025-09-29T04:29:11Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,We all know .....,0,2025-09-29T04:10:09Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,I just bought 3 pro just day before yesterday ❤ should have made this video before,0,2025-09-29T03:38:57Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Go for soundcore by Anker better than all of this,0,2025-09-29T02:36:25Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Sponsor are always 🎉🎉,0,2025-09-29T01:01:28Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,For calling Oneplus is beast 🎉,0,2025-09-29T00:49:36Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Most of the Ratings are fake,0,2025-09-28T20:05:21Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Mics?,0,2025-09-28T19:55:22Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Go with oneplus even if boat gives it for 1k,0,2025-09-28T19:47:47Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,One plus is much Better cos I've used like 4 boats in 3 years but one plus has lasted for 2 years without issues inspite of going into the washing machine by mistake 😅,49,2025-09-28T19:42:09Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,I have using one plus the bass is very clear and I think this is advertising video paid promotion,0,2025-09-28T19:41:13Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,"Oppo enco buds 2 pro 
Top tier stuff 👌🏻 🔥
No boating noises needed !!",4,2025-09-28T19:17:31Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,REALME BUDS 5C!,0,2025-09-28T18:41:51Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Buy soundcore.will beat even 3k earphones for under 1k,0,2025-09-28T17:23:26Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Ad dene ka tareeka thoda casual hai.,0,2025-09-28T17:14:27Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,go for realme t310✌🏽,0,2025-09-28T16:46:34Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Nord buds 3 pro has 47ms latency in gaming mode not 94,0,2025-09-28T16:40:21Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Opposition walo ne tumhein iske liye kitna paisa khilyaa hai 😂,0,2025-09-28T16:33:29Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Collab video everyone know,0,2025-09-28T16:33:26Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Honestly 😂😂😂,0,2025-09-28T16:32:25Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Maybe I'm the only one who still uses wired earphones 😅,0,2025-09-28T16:31:14Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,I have bought realme buds aur 7 at the price of 2447 how is it??,0,2025-09-28T16:20:21Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Using oneplus for year had used boat previously so upgrade and quality product.. not feature pack but amazing,1,2025-09-28T15:27:58Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,60 ms latency is a BIGGG hell Naw,0,2025-09-28T15:13:27Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Using 1+ buds 4 for some days. Good tws.,0,2025-09-28T14:55:52Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Guess how much money they got from Boat!,1,2025-09-28T14:55:04Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,For 1799 soundcore R50i NC is the best tws you can think of,0,2025-09-28T14:50:30Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Why do I keep seeing ads despite subscribing to YT premium?! 🫤,0,2025-09-28T14:47:21Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Get Realme air 7 instead,0,2025-09-28T14:36:36Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,"Boult x Mustang Torq is the Best ❤
GOAT in TWS (Budget Range) 🔥
Those who know why 💀🫶",1,2025-09-28T14:33:36Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Bro in One plus u have to on the bass bost mode and adjust bass according to your need....it will blow your ears,0,2025-09-28T14:27:35Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,"Never buy boat. After sales service is 0. My boat bud's battery life reduced significantly while being in warranty. I used to charge it once a week when it was working perfectly fine but when suddenly battery issue happened, I had to charge it once a day with same usage. The folks from service center refused to replace it because it had some scratches on the case which is bizzare reason. Never gonna buy boat. Fuck boat",0,2025-09-28T14:19:11Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Boat after 1 year 🤡😄,0,2025-09-28T14:18:39Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,"Boat sucks after 3 months
One side earbud stops working.",0,2025-09-28T14:11:35Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Boat audio products can do everything but sound good.,9,2025-09-28T13:56:15Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Bro phone pay or g - pay from boat ???,0,2025-09-28T13:53:17Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,No one can beat oppo enco buds 2 in budget tws.,0,2025-09-28T13:45:59Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Can you do a video about realme techlife studio h1,0,2025-09-28T13:41:18Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Nice try Diddy,0,2025-09-28T13:32:34Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Don't ever think to buy boat instead of oneplus oppo realme,0,2025-09-28T13:29:54Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Oneplus is better quality,0,2025-09-28T13:28:41Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,"How the OnePlus buds perform with a oppo phone, did they sync nicely with oppo device or not",0,2025-09-28T13:27:35Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,You forget 701 anc has in ear detection😊,0,2025-09-28T13:25:02Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,What a advertisment i just was not able to realise till the last😂,114,2025-09-28T13:24:36Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,What about oneplus buds 3?,0,2025-09-28T13:16:44Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,"OnePlus nord buds works on any phone with Hey melody app I am using it more than 6 months it's very good

#Adwiser",0,2025-09-28T13:13:45Z
Redmi Buds 3 Pro,YouTube,23lvxGaAqns,Another ad from boat in few days...Adwiser is 🔥,0,2025-09-28T13:12:38Z
